FID,nom_dept,nom_com,insee_com,nom_station,code_station,typologie,influence,nom_poll,id_poll_ue,valeur,unite,metrique,date_debut,date_fin,statut_valid,x_l93,y_l93
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-133c,BOUCHES-DU-RHONE,Arles,13004,Arles,FR02022,Urbaine,fond,Particules PM10,5,26.3,ug.m-3,mensuelle,2019/07/01 00:00,2019/07/31 23:59,true,831408.29769733,6287586.45223332
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-133b,BOUCHES-DU-RHONE,Arles,13004,Arles,FR02022,Urbaine,fond,Particules PM10,5,25.1,ug.m-3,mensuelle,2019/08/01 00:00,2019/08/31 23:59,true,831408.29769733,6287586.45223332
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-133a,BOUCHES-DU-RHONE,Arles,13004,Arles,FR02022,Urbaine,fond,Particules PM10,5,23.3,ug.m-3,mensuelle,2019/09/01 00:00,2019/09/30 23:59,true,831408.29769733,6287586.45223332
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1339,BOUCHES-DU-RHONE,Arles,13004,Arles,FR02022,Urbaine,fond,Particules PM10,5,23,ug.m-3,mensuelle,2019/10/01 00:00,2019/10/31 23:59,true,831408.29769733,6287586.45223332
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1338,BOUCHES-DU-RHONE,Arles,13004,Arles,FR02022,Urbaine,fond,Particules PM10,5,15.3,ug.m-3,mensuelle,2019/11/01 00:00,2019/11/30 23:59,true,831408.29769733,6287586.45223332
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1337,BOUCHES-DU-RHONE,Arles,13004,Arles,FR02022,Urbaine,fond,Particules PM10,5,22.5,ug.m-3,mensuelle,2019/12/01 00:00,2019/12/31 23:59,true,831408.29769733,6287586.45223332
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1336,BOUCHES-DU-RHONE,Arles,13004,Arles,FR02022,Urbaine,fond,Particules PM10,5,28.5,ug.m-3,mensuelle,2020/01/01 00:00,2020/01/31 23:59,true,831408.29769733,6287586.45223332
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1335,BOUCHES-DU-RHONE,Arles,13004,Arles,FR02022,Urbaine,fond,Particules PM10,5,20.8,ug.m-3,mensuelle,2020/02/01 00:00,2020/02/29 23:59,true,831408.29769733,6287586.45223332
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1334,BOUCHES-DU-RHONE,Arles,13004,Arles,FR02022,Urbaine,fond,Particules PM10,5,21.6,ug.m-3,mensuelle,2020/03/01 00:00,2020/03/31 23:59,true,831408.29769733,6287586.45223332
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1333,BOUCHES-DU-RHONE,Arles,13004,Arles,FR02022,Urbaine,fond,Particules PM10,5,20.7,ug.m-3,mensuelle,2020/04/01 00:00,2020/04/30 23:59,true,831408.29769733,6287586.45223332
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1332,BOUCHES-DU-RHONE,Arles,13004,Arles,FR02022,Urbaine,fond,Particules PM10,5,16.2,ug.m-3,mensuelle,2020/05/01 00:00,2020/05/31 23:59,true,831408.29769733,6287586.45223332
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1331,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,Périurbaine,fond,Ozone,7,86.8,ug.m-3,mensuelle,2018/07/01 00:00,2018/07/31 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1330,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,Périurbaine,fond,Ozone,7,76,ug.m-3,mensuelle,2018/08/01 00:00,2018/08/31 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-132f,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,Périurbaine,fond,Ozone,7,73.2,ug.m-3,mensuelle,2018/09/01 00:00,2018/09/30 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-132e,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,Périurbaine,fond,Ozone,7,61.5,ug.m-3,mensuelle,2018/10/01 00:00,2018/10/31 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-132d,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,Périurbaine,fond,Ozone,7,47.7,ug.m-3,mensuelle,2018/11/01 00:00,2018/11/30 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-132c,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,Périurbaine,fond,Ozone,7,41,ug.m-3,mensuelle,2018/12/01 00:00,2018/12/31 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-132b,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,Périurbaine,fond,Ozone,7,55.9,ug.m-3,mensuelle,2019/01/01 00:00,2019/01/31 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-132a,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,Périurbaine,fond,Ozone,7,57,ug.m-3,mensuelle,2019/02/01 00:00,2019/02/28 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1329,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,Périurbaine,fond,Ozone,7,77.4,ug.m-3,mensuelle,2019/03/01 00:00,2019/03/31 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1328,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,Périurbaine,fond,Ozone,7,76.8,ug.m-3,mensuelle,2019/04/01 00:00,2019/04/30 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1327,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,Périurbaine,fond,Ozone,7,77,ug.m-3,mensuelle,2019/05/01 00:00,2019/05/31 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1326,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,Périurbaine,fond,Ozone,7,77.8,ug.m-3,mensuelle,2019/06/01 00:00,2019/06/30 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1325,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,Périurbaine,fond,Ozone,7,73.1,ug.m-3,mensuelle,2019/09/01 00:00,2019/09/30 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1324,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,Périurbaine,fond,Ozone,7,60.3,ug.m-3,mensuelle,2019/10/01 00:00,2019/10/31 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1323,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,Périurbaine,fond,Ozone,7,45.8,ug.m-3,mensuelle,2019/11/01 00:00,2019/11/30 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1322,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,Périurbaine,fond,Ozone,7,45.7,ug.m-3,mensuelle,2019/12/01 00:00,2019/12/31 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1321,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,Périurbaine,fond,Ozone,7,42.5,ug.m-3,mensuelle,2020/01/01 00:00,2020/01/31 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1320,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,Périurbaine,fond,Ozone,7,57.1,ug.m-3,mensuelle,2020/02/01 00:00,2020/02/29 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-131f,BOUCHES-DU-RHONE,Saintes-Maries-de-la-Mer,13096,Ste Maries de la Mer,FR02024,Périurbaine,fond,Ozone,7,64.1,ug.m-3,mensuelle,2020/03/01 00:00,2020/03/31 23:59,true,815619.43568725,6263043.00372241
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-131e,BOUCHES-DU-RHONE,Miramas,13063,Miramas Centre Ville,FR02026,Urbaine,fond,Particules PM10,5,12.6,ug.m-3,mensuelle,2019/05/01 00:00,2019/05/31 23:59,true,862085.15739893,6278241.09464081
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-131d,BOUCHES-DU-RHONE,Miramas,13063,Miramas Centre Ville,FR02026,Urbaine,fond,Particules PM10,5,14.7,ug.m-3,mensuelle,2019/06/01 00:00,2019/06/30 23:59,true,862085.15739893,6278241.09464081
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-131c,BOUCHES-DU-RHONE,Miramas,13063,Miramas Centre Ville,FR02026,Urbaine,fond,Particules PM10,5,16.5,ug.m-3,mensuelle,2019/07/01 00:00,2019/07/31 23:59,true,862085.15739893,6278241.09464081
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-131b,BOUCHES-DU-RHONE,Miramas,13063,Miramas Centre Ville,FR02026,Urbaine,fond,Particules PM10,5,14.5,ug.m-3,mensuelle,2019/08/01 00:00,2019/08/31 23:59,true,862085.15739893,6278241.09464081
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-131a,BOUCHES-DU-RHONE,Miramas,13063,Miramas Centre Ville,FR02026,Urbaine,fond,Particules PM10,5,13.1,ug.m-3,mensuelle,2019/09/01 00:00,2019/09/30 23:59,true,862085.15739893,6278241.09464081
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1319,BOUCHES-DU-RHONE,Miramas,13063,Miramas Centre Ville,FR02026,Urbaine,fond,Particules PM10,5,11.7,ug.m-3,mensuelle,2019/10/01 00:00,2019/10/31 23:59,true,862085.15739893,6278241.09464081
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1318,BOUCHES-DU-RHONE,Miramas,13063,Miramas Centre Ville,FR02026,Urbaine,fond,Particules PM10,5,10.3,ug.m-3,mensuelle,2019/11/01 00:00,2019/11/30 23:59,true,862085.15739893,6278241.09464081
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1317,BOUCHES-DU-RHONE,Miramas,13063,Miramas Centre Ville,FR02026,Urbaine,fond,Particules PM10,5,13.9,ug.m-3,mensuelle,2019/12/01 00:00,2019/12/31 23:59,true,862085.15739893,6278241.09464081
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1316,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Benzène,20,4.24,ug.m-3,mensuelle,2018/07/01 00:00,2018/07/31 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1315,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Benzène,20,1.99,ug.m-3,mensuelle,2018/08/01 00:00,2018/08/31 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1314,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Benzène,20,2.84,ug.m-3,mensuelle,2018/09/01 00:00,2018/09/30 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1313,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Benzène,20,0.91,ug.m-3,mensuelle,2018/10/01 00:00,2018/10/31 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1312,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Benzène,20,0.67,ug.m-3,mensuelle,2018/11/01 00:00,2018/11/30 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1311,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Benzène,20,1.99,ug.m-3,mensuelle,2018/12/01 00:00,2018/12/31 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1310,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Benzène,20,1.2,ug.m-3,mensuelle,2019/01/01 00:00,2019/01/31 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-130f,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Benzène,20,2.08,ug.m-3,mensuelle,2019/02/01 00:00,2019/02/28 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-130e,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Benzène,20,,ug.m-3,mensuelle,2019/03/01 00:00,2019/03/31 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-130d,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Benzène,20,1.25,ug.m-3,mensuelle,2019/04/01 00:00,2019/04/30 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-130c,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Benzène,20,1.75,ug.m-3,mensuelle,2019/05/01 00:00,2019/05/31 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-130b,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Benzène,20,1.03,ug.m-3,mensuelle,2019/06/01 00:00,2019/06/30 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-130a,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Benzène,20,2.05,ug.m-3,mensuelle,2019/07/01 00:00,2019/07/31 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1309,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Benzène,20,2.2,ug.m-3,mensuelle,2019/08/01 00:00,2019/08/31 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1308,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Benzène,20,2.26,ug.m-3,mensuelle,2019/09/01 00:00,2019/09/30 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1307,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Benzène,20,1.71,ug.m-3,mensuelle,2019/10/01 00:00,2019/10/31 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1306,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Benzène,20,3.23,ug.m-3,mensuelle,2019/11/01 00:00,2019/11/30 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1305,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Benzène,20,2.18,ug.m-3,mensuelle,2019/12/01 00:00,2019/12/31 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1304,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Benzène,20,2.3,ug.m-3,mensuelle,2020/01/01 00:00,2020/01/31 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1303,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Benzène,20,3.38,ug.m-3,mensuelle,2020/02/01 00:00,2020/02/29 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1302,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Benzène,20,2.14,ug.m-3,mensuelle,2020/03/01 00:00,2020/03/31 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1301,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Benzène,20,1.09,ug.m-3,mensuelle,2020/04/01 00:00,2020/04/30 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-1300,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Benzène,20,1.86,ug.m-3,mensuelle,2020/05/01 00:00,2020/05/31 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-12ff,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Dioxyde de soufre,1,7.1,ug.m-3,mensuelle,2018/07/01 00:00,2018/07/31 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-12fe,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Dioxyde de soufre,1,6.1,ug.m-3,mensuelle,2018/08/01 00:00,2018/08/31 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-12fd,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Dioxyde de soufre,1,7.1,ug.m-3,mensuelle,2018/09/01 00:00,2018/09/30 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-12fc,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Dioxyde de soufre,1,3,ug.m-3,mensuelle,2018/10/01 00:00,2018/10/31 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-12fb,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Dioxyde de soufre,1,2.9,ug.m-3,mensuelle,2018/11/01 00:00,2018/11/30 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-12fa,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Dioxyde de soufre,1,4.5,ug.m-3,mensuelle,2018/12/01 00:00,2018/12/31 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-12f9,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Dioxyde de soufre,1,3.8,ug.m-3,mensuelle,2019/01/01 00:00,2019/01/31 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-12f8,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Dioxyde de soufre,1,4.5,ug.m-3,mensuelle,2019/02/01 00:00,2019/02/28 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-12f7,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Dioxyde de soufre,1,8.6,ug.m-3,mensuelle,2019/03/01 00:00,2019/03/31 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-12f6,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Dioxyde de soufre,1,,ug.m-3,mensuelle,2019/04/01 00:00,2019/04/30 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-12f5,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Dioxyde de soufre,1,2.4,ug.m-3,mensuelle,2019/05/01 00:00,2019/05/31 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-12f4,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Dioxyde de soufre,1,4.7,ug.m-3,mensuelle,2019/06/01 00:00,2019/06/30 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-12f3,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Dioxyde de soufre,1,5.4,ug.m-3,mensuelle,2019/07/01 00:00,2019/07/31 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-12f2,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Dioxyde de soufre,1,5,ug.m-3,mensuelle,2019/08/01 00:00,2019/08/31 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-12f1,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Dioxyde de soufre,1,3.2,ug.m-3,mensuelle,2019/09/01 00:00,2019/09/30 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-12f0,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Dioxyde de soufre,1,3.1,ug.m-3,mensuelle,2019/10/01 00:00,2019/10/31 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-12ef,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Dioxyde de soufre,1,3.2,ug.m-3,mensuelle,2019/11/01 00:00,2019/11/30 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-12ee,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Dioxyde de soufre,1,4,ug.m-3,mensuelle,2019/12/01 00:00,2019/12/31 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-12ed,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Dioxyde de soufre,1,3.3,ug.m-3,mensuelle,2020/01/01 00:00,2020/01/31 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-12ec,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Dioxyde de soufre,1,6.3,ug.m-3,mensuelle,2020/02/01 00:00,2020/02/29 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-12eb,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Dioxyde de soufre,1,2.8,ug.m-3,mensuelle,2020/03/01 00:00,2020/03/31 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-12ea,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Dioxyde de soufre,1,2.5,ug.m-3,mensuelle,2020/04/01 00:00,2020/04/30 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-12e9,BOUCHES-DU-RHONE,Martigues,13056,Martigues Lavera,FR02028,Périurbaine,industrielle,Dioxyde de soufre,1,1.9,ug.m-3,mensuelle,2020/05/01 00:00,2020/05/31 23:59,true,864299.24405996,6256268.2864143
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-12e8,BOUCHES-DU-RHONE,Châteauneuf-les-Martigues,13026,Chateauneuf La Mede,FR02029,Périurbaine,industrielle,Particules PM10,5,22.9,ug.m-3,mensuelle,2018/07/01 00:00,2018/07/31 23:59,true,871258.25892134,6257894.65486008
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-12e7,BOUCHES-DU-RHONE,Châteauneuf-les-Martigues,13026,Chateauneuf La Mede,FR02029,Périurbaine,industrielle,Particules PM10,5,20,ug.m-3,mensuelle,2018/08/01 00:00,2018/08/31 23:59,true,871258.25892134,6257894.65486008
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-12e6,BOUCHES-DU-RHONE,Châteauneuf-les-Martigues,13026,Chateauneuf La Mede,FR02029,Périurbaine,industrielle,Particules PM10,5,26.2,ug.m-3,mensuelle,2018/09/01 00:00,2018/09/30 23:59,true,871258.25892134,6257894.65486008
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-12e5,BOUCHES-DU-RHONE,Châteauneuf-les-Martigues,13026,Chateauneuf La Mede,FR02029,Périurbaine,industrielle,Particules PM10,5,23.4,ug.m-3,mensuelle,2018/10/01 00:00,2018/10/31 23:59,true,871258.25892134,6257894.65486008
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-12e4,BOUCHES-DU-RHONE,Châteauneuf-les-Martigues,13026,Chateauneuf La Mede,FR02029,Périurbaine,industrielle,Particules PM10,5,22.2,ug.m-3,mensuelle,2018/11/01 00:00,2018/11/30 23:59,true,871258.25892134,6257894.65486008
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-12e3,BOUCHES-DU-RHONE,Châteauneuf-les-Martigues,13026,Chateauneuf La Mede,FR02029,Périurbaine,industrielle,Particules PM10,5,20.5,ug.m-3,mensuelle,2018/12/01 00:00,2018/12/31 23:59,true,871258.25892134,6257894.65486008
